#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SA6-540-222 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (∞C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (∞)	dphi 0% (∞)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (∞)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (∞C)	Humidity (%RH)	Temperature (∞C) at 0%	Partial Volume of Oxygen (%O2)
#	7/11/2024	12/31/2000	22.447468	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.584349	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.521973	21.827465	72.026001	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (∞) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (∞C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-07-2024	09:32:01.096	1091.315	84.670	24.260	60	0	OK	12-07-2024	09:32:01.096	1091.315	23.701	OK	12-07-2024	09:32:01.096	1091.315	1022	OK
12-07-2024	09:32:03.097	1093.316	84.622	24.267	60	0	OK	12-07-2024	09:32:03.097	1093.316	23.701	OK	12-07-2024	09:32:03.097	1093.316	1022	OK
12-07-2024	09:32:05.097	1095.316	84.616	24.268	60	0	OK	12-07-2024	09:32:05.097	1095.316	23.700	OK	12-07-2024	09:32:05.097	1095.316	1022	OK
12-07-2024	09:32:07.099	1097.318	84.686	24.258	60	0	OK	12-07-2024	09:32:07.099	1097.318	23.702	OK	12-07-2024	09:32:07.099	1097.318	1022	OK
12-07-2024	09:32:09.097	1099.316	84.731	24.251	60	0	OK	12-07-2024	09:32:09.097	1099.316	23.702	OK	12-07-2024	09:32:09.097	1099.316	1023	OK
12-07-2024	09:32:11.100	1101.319	84.657	24.262	60	0	OK	12-07-2024	09:32:11.100	1101.319	23.697	OK	12-07-2024	09:32:11.100	1101.319	1023	OK
12-07-2024	09:32:13.100	1103.319	84.612	24.269	60	0	OK	12-07-2024	09:32:13.100	1103.319	23.699	OK	12-07-2024	09:32:13.100	1103.319	1022	OK
12-07-2024	09:32:15.101	1105.320	84.621	24.267	60	0	OK	12-07-2024	09:32:15.101	1105.320	23.700	OK	12-07-2024	09:32:15.101	1105.320	1022	OK
12-07-2024	09:32:17.101	1107.321	84.579	24.272	60	0	OK	12-07-2024	09:32:17.101	1107.321	23.696	OK	12-07-2024	09:32:17.101	1107.321	1023	OK
12-07-2024	09:32:19.102	1109.321	84.614	24.268	60	0	OK	12-07-2024	09:32:19.102	1109.321	23.688	OK	12-07-2024	09:32:19.102	1109.321	1023	OK
12-07-2024	09:32:21.102	1111.321	84.624	24.265	60	0	OK	12-07-2024	09:32:21.102	1111.321	23.692	OK	12-07-2024	09:32:21.102	1111.321	1023	OK
12-07-2024	09:32:23.102	1113.321	84.603	24.269	60	0	OK	12-07-2024	09:32:23.102	1113.321	23.693	OK	12-07-2024	09:32:23.102	1113.321	1023	OK
12-07-2024	09:32:25.103	1115.322	84.527	24.281	60	0	OK	12-07-2024	09:32:25.103	1115.322	23.684	OK	12-07-2024	09:32:25.103	1115.322	1023	OK
12-07-2024	09:32:27.103	1117.323	84.632	24.265	60	0	OK	12-07-2024	09:32:27.103	1117.323	23.684	OK	12-07-2024	09:32:27.103	1117.323	1023	OK
12-07-2024	09:32:29.104	1119.323	84.589	24.271	60	0	OK	12-07-2024	09:32:29.104	1119.323	23.683	OK	12-07-2024	09:32:29.104	1119.323	1023	OK
12-07-2024	09:32:31.108	1121.327	84.502	24.283	60	0	OK	12-07-2024	09:32:31.108	1121.327	23.683	OK	12-07-2024	09:32:31.108	1121.327	1023	OK
12-07-2024	09:32:33.110	1123.329	84.635	24.265	60	0	OK	12-07-2024	09:32:33.110	1123.329	23.681	OK	12-07-2024	09:32:33.110	1123.329	1023	OK
12-07-2024	09:32:35.109	1125.329	84.568	24.276	60	0	OK	12-07-2024	09:32:35.109	1125.329	23.679	OK	12-07-2024	09:32:35.109	1125.329	1023	OK
12-07-2024	09:32:37.109	1127.329	84.505	24.286	60	0	OK	12-07-2024	09:32:37.109	1127.329	23.678	OK	12-07-2024	09:32:37.109	1127.329	1022	OK
12-07-2024	09:32:39.113	1129.332	84.480	24.289	61	0	OK	12-07-2024	09:32:39.113	1129.332	23.680	OK	12-07-2024	09:32:39.113	1129.332	1022	OK
12-07-2024	09:32:41.113	1131.332	84.653	24.265	60	0	OK	12-07-2024	09:32:41.113	1131.332	23.676	OK	12-07-2024	09:32:41.113	1131.332	1022	OK
12-07-2024	09:32:43.115	1133.334	84.548	24.280	60	0	OK	12-07-2024	09:32:43.115	1133.334	23.676	OK	12-07-2024	09:32:43.115	1133.334	1022	OK
12-07-2024	09:32:45.114	1135.333	84.539	24.281	61	0	OK	12-07-2024	09:32:45.114	1135.333	23.677	OK	12-07-2024	09:32:45.114	1135.333	1022	OK
12-07-2024	09:32:47.116	1137.335	84.493	24.287	61	0	OK	12-07-2024	09:32:47.116	1137.335	23.678	OK	12-07-2024	09:32:47.116	1137.335	1023	OK
12-07-2024	09:32:49.114	1139.333	84.476	24.290	61	0	OK	12-07-2024	09:32:49.114	1139.333	23.679	OK	12-07-2024	09:32:49.114	1139.333	1022	OK
12-07-2024	09:32:51.114	1141.333	84.439	24.295	61	0	OK	12-07-2024	09:32:51.114	1141.333	23.678	OK	12-07-2024	09:32:51.114	1141.333	1022	OK
12-07-2024	09:32:53.118	1143.337	84.515	24.284	61	0	OK	12-07-2024	09:32:53.118	1143.337	23.680	OK	12-07-2024	09:32:53.118	1143.337	1022	OK
12-07-2024	09:32:55.117	1145.336	84.487	24.288	61	0	OK	12-07-2024	09:32:55.117	1145.336	23.680	OK	12-07-2024	09:32:55.117	1145.336	1022	OK
12-07-2024	09:32:57.120	1147.339	84.492	24.288	61	0	OK	12-07-2024	09:32:57.120	1147.339	23.675	OK	12-07-2024	09:32:57.120	1147.339	1022	OK
12-07-2024	09:32:59.122	1149.341	84.386	24.303	61	0	OK	12-07-2024	09:32:59.122	1149.341	23.677	OK	12-07-2024	09:32:59.122	1149.341	1022	OK
12-07-2024	09:33:01.119	1151.338	84.524	24.283	61	0	OK	12-07-2024	09:33:01.119	1151.338	23.680	OK	12-07-2024	09:33:01.119	1151.338	1022	OK
12-07-2024	09:33:03.121	1153.340	84.418	24.297	61	0	OK	12-07-2024	09:33:03.121	1153.340	23.683	OK	12-07-2024	09:33:03.121	1153.340	1023	OK
12-07-2024	09:33:05.121	1155.340	84.428	24.297	61	0	OK	12-07-2024	09:33:05.121	1155.340	23.679	OK	12-07-2024	09:33:05.121	1155.340	1022	OK
12-07-2024	09:33:07.123	1157.342	84.364	24.306	61	0	OK	12-07-2024	09:33:07.123	1157.342	23.679	OK	12-07-2024	09:33:07.123	1157.342	1022	OK
12-07-2024	09:33:09.125	1159.344	84.421	24.298	61	0	OK	12-07-2024	09:33:09.125	1159.344	23.680	OK	12-07-2024	09:33:09.125	1159.344	1022	OK
12-07-2024	09:33:11.123	1161.342	84.386	24.303	61	0	OK	12-07-2024	09:33:11.123	1161.342	23.678	OK	12-07-2024	09:33:11.123	1161.342	1022	OK
12-07-2024	09:33:13.124	1163.343	84.299	24.315	61	0	OK	12-07-2024	09:33:13.124	1163.343	23.679	OK	12-07-2024	09:33:13.124	1163.343	1022	OK
12-07-2024	09:33:15.124	1165.343	84.307	24.314	61	0	OK	12-07-2024	09:33:15.124	1165.343	23.677	OK	12-07-2024	09:33:15.124	1165.343	1022	OK
12-07-2024	09:33:17.124	1167.344	84.422	24.298	61	0	OK	12-07-2024	09:33:17.124	1167.344	23.679	OK	12-07-2024	09:33:17.124	1167.344	1022	OK
12-07-2024	09:33:19.129	1169.348	84.264	24.320	61	0	OK	12-07-2024	09:33:19.129	1169.348	23.677	OK	12-07-2024	09:33:19.129	1169.348	1023	OK
12-07-2024	09:33:21.127	1171.346	84.312	24.313	61	0	OK	12-07-2024	09:33:21.127	1171.346	23.678	OK	12-07-2024	09:33:21.127	1171.346	1023	OK
12-07-2024	09:33:23.127	1173.346	84.346	24.308	61	0	OK	12-07-2024	09:33:23.127	1173.346	23.679	OK	12-07-2024	09:33:23.127	1173.346	1023	OK
12-07-2024	09:33:25.128	1175.347	84.288	24.316	61	0	OK	12-07-2024	09:33:25.128	1175.347	23.680	OK	12-07-2024	09:33:25.128	1175.347	1023	OK
12-07-2024	09:33:27.126	1177.345	84.362	24.306	61	0	OK	12-07-2024	09:33:27.126	1177.345	23.681	OK	12-07-2024	09:33:27.126	1177.345	1022	OK
12-07-2024	09:33:29.125	1179.345	84.296	24.316	61	0	OK	12-07-2024	09:33:29.125	1179.345	23.678	OK	12-07-2024	09:33:29.125	1179.345	1022	OK
12-07-2024	09:33:31.128	1181.348	84.288	24.317	61	0	OK	12-07-2024	09:33:31.128	1181.348	23.678	OK	12-07-2024	09:33:31.128	1181.348	1022	OK
12-07-2024	09:33:33.127	1183.346	84.244	24.323	61	0	OK	12-07-2024	09:33:33.127	1183.346	23.675	OK	12-07-2024	09:33:33.127	1183.346	1023	OK
12-07-2024	09:33:35.128	1185.347	84.274	24.319	61	0	OK	12-07-2024	09:33:35.128	1185.347	23.678	OK	12-07-2024	09:33:35.128	1185.347	1022	OK
12-07-2024	09:33:37.129	1187.348	84.200	24.329	61	0	OK	12-07-2024	09:33:37.129	1187.348	23.678	OK	12-07-2024	09:33:37.129	1187.348	1023	OK
12-07-2024	09:33:39.129	1189.348	84.297	24.316	61	0	OK	12-07-2024	09:33:39.129	1189.348	23.676	OK	12-07-2024	09:33:39.129	1189.348	1022	OK
12-07-2024	09:33:41.130	1191.349	84.232	24.325	61	0	OK	12-07-2024	09:33:41.130	1191.349	23.676	OK	12-07-2024	09:33:41.130	1191.349	1022	OK
12-07-2024	09:33:43.129	1193.348	84.243	24.323	61	0	OK	12-07-2024	09:33:43.129	1193.348	23.675	OK	12-07-2024	09:33:43.129	1193.348	1023	OK
12-07-2024	09:33:45.129	1195.349	84.261	24.321	61	0	OK	12-07-2024	09:33:45.129	1195.349	23.674	OK	12-07-2024	09:33:45.129	1195.349	1022	OK
12-07-2024	09:33:47.133	1197.352	84.297	24.315	61	0	OK	12-07-2024	09:33:47.133	1197.352	23.673	OK	12-07-2024	09:33:47.133	1197.352	1023	OK
12-07-2024	09:33:49.134	1199.353	84.146	24.337	61	0	OK	12-07-2024	09:33:49.134	1199.353	23.675	OK	12-07-2024	09:33:49.134	1199.353	1023	OK
12-07-2024	09:33:51.136	1201.355	84.141	24.337	61	0	OK	12-07-2024	09:33:51.136	1201.355	23.676	OK	12-07-2024	09:33:51.136	1201.355	1023	OK
12-07-2024	09:33:53.136	1203.355	84.251	24.322	61	0	OK	12-07-2024	09:33:53.136	1203.355	23.673	OK	12-07-2024	09:33:53.136	1203.355	1023	OK
12-07-2024	09:33:55.138	1205.357	84.195	24.330	61	0	OK	12-07-2024	09:33:55.138	1205.357	23.673	OK	12-07-2024	09:33:55.138	1205.357	1023	OK
12-07-2024	09:33:57.136	1207.356	84.127	24.340	61	0	OK	12-07-2024	09:33:57.136	1207.356	23.674	OK	12-07-2024	09:33:57.136	1207.356	1022	OK
12-07-2024	09:33:59.137	1209.356	84.188	24.331	61	0	OK	12-07-2024	09:33:59.137	1209.356	23.673	OK	12-07-2024	09:33:59.137	1209.356	1023	OK
12-07-2024	09:34:01.135	1211.354	84.073	24.347	61	0	OK	12-07-2024	09:34:01.135	1211.354	23.670	OK	12-07-2024	09:34:01.135	1211.354	1023	OK
12-07-2024	09:34:03.136	1213.355	84.145	24.338	61	0	OK	12-07-2024	09:34:03.136	1213.355	23.671	OK	12-07-2024	09:34:03.136	1213.355	1022	OK
12-07-2024	09:34:05.140	1215.359	84.071	24.349	61	0	OK	12-07-2024	09:34:05.140	1215.359	23.668	OK	12-07-2024	09:34:05.140	1215.359	1022	OK
12-07-2024	09:34:07.139	1217.358	84.069	24.348	61	0	OK	12-07-2024	09:34:07.139	1217.358	23.673	OK	12-07-2024	09:34:07.139	1217.358	1023	OK
12-07-2024	09:34:09.139	1219.358	84.096	24.345	61	0	OK	12-07-2024	09:34:09.139	1219.358	23.673	OK	12-07-2024	09:34:09.139	1219.358	1022	OK
12-07-2024	09:34:11.141	1221.360	84.050	24.352	61	0	OK	12-07-2024	09:34:11.141	1221.360	23.668	OK	12-07-2024	09:34:11.141	1221.360	1022	OK
12-07-2024	09:34:13.140	1223.359	84.057	24.350	61	0	OK	12-07-2024	09:34:13.140	1223.359	23.670	OK	12-07-2024	09:34:13.140	1223.359	1023	OK
12-07-2024	09:34:15.140	1225.359	84.056	24.351	61	0	OK	12-07-2024	09:34:15.140	1225.359	23.670	OK	12-07-2024	09:34:15.140	1225.359	1022	OK
12-07-2024	09:34:17.142	1227.361	84.039	24.353	61	0	OK	12-07-2024	09:34:17.142	1227.361	23.671	OK	12-07-2024	09:34:17.142	1227.361	1022	OK
12-07-2024	09:34:19.143	1229.362	83.944	24.367	61	0	OK	12-07-2024	09:34:19.143	1229.362	23.665	OK	12-07-2024	09:34:19.143	1229.362	1022	OK
12-07-2024	09:34:21.141	1231.360	84.074	24.349	61	0	OK	12-07-2024	09:34:21.141	1231.360	23.662	OK	12-07-2024	09:34:21.141	1231.360	1022	OK
12-07-2024	09:34:23.142	1233.361	84.071	24.349	61	0	OK	12-07-2024	09:34:23.142	1233.361	23.664	OK	12-07-2024	09:34:23.142	1233.361	1022	OK
12-07-2024	09:34:25.142	1235.361	84.086	24.347	61	0	OK	12-07-2024	09:34:25.142	1235.361	23.663	OK	12-07-2024	09:34:25.142	1235.361	1022	OK
12-07-2024	09:34:27.145	1237.364	83.916	24.371	61	0	OK	12-07-2024	09:34:27.145	1237.364	23.663	OK	12-07-2024	09:34:27.145	1237.364	1023	OK
12-07-2024	09:34:29.146	1239.365	83.992	24.361	61	0	OK	12-07-2024	09:34:29.146	1239.365	23.660	OK	12-07-2024	09:34:29.146	1239.365	1022	OK
12-07-2024	09:34:31.146	1241.365	83.848	24.381	61	0	OK	12-07-2024	09:34:31.146	1241.365	23.665	OK	12-07-2024	09:34:31.146	1241.365	1022	OK
12-07-2024	09:34:33.147	1243.366	83.864	24.379	61	0	OK	12-07-2024	09:34:33.147	1243.366	23.663	OK	12-07-2024	09:34:33.147	1243.366	1022	OK
12-07-2024	09:34:35.146	1245.365	83.893	24.375	61	0	OK	12-07-2024	09:34:35.146	1245.365	23.660	OK	12-07-2024	09:34:35.146	1245.365	1022	OK
12-07-2024	09:34:37.147	1247.366	83.894	24.374	61	0	OK	12-07-2024	09:34:37.147	1247.366	23.665	OK	12-07-2024	09:34:37.147	1247.366	1023	OK
12-07-2024	09:34:39.148	1249.367	83.876	24.376	61	0	OK	12-07-2024	09:34:39.148	1249.367	23.668	OK	12-07-2024	09:34:39.148	1249.367	1023	OK
12-07-2024	09:34:41.148	1251.367	83.930	24.369	61	0	OK	12-07-2024	09:34:41.148	1251.367	23.665	OK	12-07-2024	09:34:41.148	1251.367	1022	OK
12-07-2024	09:34:43.148	1253.367	83.971	24.363	61	0	OK	12-07-2024	09:34:43.148	1253.367	23.665	OK	12-07-2024	09:34:43.148	1253.367	1023	OK
12-07-2024	09:34:45.146	1255.365	83.881	24.375	61	0	OK	12-07-2024	09:34:45.146	1255.365	23.670	OK	12-07-2024	09:34:45.146	1255.365	1023	OK
12-07-2024	09:34:47.147	1257.366	83.782	24.390	61	0	OK	12-07-2024	09:34:47.147	1257.366	23.667	OK	12-07-2024	09:34:47.147	1257.366	1022	OK
12-07-2024	09:34:49.147	1259.366	83.904	24.372	61	0	OK	12-07-2024	09:34:49.147	1259.366	23.668	OK	12-07-2024	09:34:49.147	1259.366	1023	OK
12-07-2024	09:34:51.148	1261.367	83.739	24.396	61	0	OK	12-07-2024	09:34:51.148	1261.367	23.669	OK	12-07-2024	09:34:51.148	1261.367	1022	OK
12-07-2024	09:34:53.149	1263.368	83.768	24.392	61	0	OK	12-07-2024	09:34:53.149	1263.368	23.669	OK	12-07-2024	09:34:53.149	1263.368	1022	OK
12-07-2024	09:34:55.147	1265.366	83.790	24.388	61	0	OK	12-07-2024	09:34:55.147	1265.366	23.670	OK	12-07-2024	09:34:55.147	1265.366	1023	OK
12-07-2024	09:34:57.148	1267.367	83.751	24.395	61	0	OK	12-07-2024	09:34:57.148	1267.367	23.669	OK	12-07-2024	09:34:57.148	1267.367	1022	OK
12-07-2024	09:34:59.148	1269.367	83.653	24.408	61	0	OK	12-07-2024	09:34:59.148	1269.367	23.670	OK	12-07-2024	09:34:59.148	1269.367	1023	OK
12-07-2024	09:35:01.150	1271.369	83.722	24.398	61	0	OK	12-07-2024	09:35:01.150	1271.369	23.672	OK	12-07-2024	09:35:01.150	1271.369	1023	OK
12-07-2024	09:35:03.150	1273.369	83.675	24.404	61	0	OK	12-07-2024	09:35:03.150	1273.369	23.672	OK	12-07-2024	09:35:03.150	1273.369	1023	OK
12-07-2024	09:35:05.147	1275.366	83.756	24.393	61	0	OK	12-07-2024	09:35:05.147	1275.366	23.671	OK	12-07-2024	09:35:05.147	1275.366	1023	OK
12-07-2024	09:35:07.149	1277.368	83.665	24.406	61	0	OK	12-07-2024	09:35:07.149	1277.368	23.675	OK	12-07-2024	09:35:07.149	1277.368	1023	OK
12-07-2024	09:35:09.149	1279.368	83.713	24.399	61	0	OK	12-07-2024	09:35:09.149	1279.368	23.673	OK	12-07-2024	09:35:09.149	1279.368	1023	OK
12-07-2024	09:35:11.149	1281.368	83.709	24.401	61	0	OK	12-07-2024	09:35:11.149	1281.368	23.668	OK	12-07-2024	09:35:11.149	1281.368	1022	OK
12-07-2024	09:35:13.153	1283.372	83.602	24.416	61	0	OK	12-07-2024	09:35:13.153	1283.372	23.668	OK	12-07-2024	09:35:13.153	1283.372	1022	OK
12-07-2024	09:35:15.154	1285.373	83.679	24.405	61	0	OK	12-07-2024	09:35:15.154	1285.373	23.668	OK	12-07-2024	09:35:15.154	1285.373	1022	OK
12-07-2024	09:35:17.155	1287.374	83.617	24.414	61	0	OK	12-07-2024	09:35:17.155	1287.374	23.668	OK	12-07-2024	09:35:17.155	1287.374	1022	OK
12-07-2024	09:35:19.154	1289.373	83.525	24.427	61	0	OK	12-07-2024	09:35:19.154	1289.373	23.667	OK	12-07-2024	09:35:19.154	1289.373	1022	OK
12-07-2024	09:35:21.155	1291.374	83.647	24.410	61	0	OK	12-07-2024	09:35:21.155	1291.374	23.668	OK	12-07-2024	09:35:21.155	1291.374	1022	OK
12-07-2024	09:35:23.156	1293.375	83.577	24.419	61	0	OK	12-07-2024	09:35:23.156	1293.375	23.669	OK	12-07-2024	09:35:23.156	1293.375	1023	OK
12-07-2024	09:35:25.156	1295.375	83.660	24.408	61	0	OK	12-07-2024	09:35:25.156	1295.375	23.668	OK	12-07-2024	09:35:25.156	1295.375	1022	OK
12-07-2024	09:35:27.154	1297.373	83.557	24.422	61	0	OK	12-07-2024	09:35:27.154	1297.373	23.668	OK	12-07-2024	09:35:27.154	1297.373	1023	OK
12-07-2024	09:35:29.155	1299.375	83.510	24.429	61	0	OK	12-07-2024	09:35:29.155	1299.375	23.669	OK	12-07-2024	09:35:29.155	1299.375	1022	OK
12-07-2024	09:35:31.156	1301.376	83.459	24.436	61	0	OK	12-07-2024	09:35:31.156	1301.376	23.669	OK	12-07-2024	09:35:31.156	1301.376	1023	OK
12-07-2024	09:35:33.154	1303.373	83.531	24.426	61	0	OK	12-07-2024	09:35:33.154	1303.373	23.674	OK	12-07-2024	09:35:33.154	1303.373	1022	OK
12-07-2024	09:35:35.154	1305.374	83.458	24.436	61	0	OK	12-07-2024	09:35:35.154	1305.374	23.671	OK	12-07-2024	09:35:35.154	1305.374	1023	OK
12-07-2024	09:35:37.155	1307.374	83.439	24.440	61	0	OK	12-07-2024	09:35:37.155	1307.374	23.667	OK	12-07-2024	09:35:37.155	1307.374	1022	OK
12-07-2024	09:35:39.157	1309.376	83.548	24.424	61	0	OK	12-07-2024	09:35:39.157	1309.376	23.668	OK	12-07-2024	09:35:39.157	1309.376	1022	OK
12-07-2024	09:35:41.158	1311.377	83.501	24.430	61	0	OK	12-07-2024	09:35:41.158	1311.377	23.670	OK	12-07-2024	09:35:41.158	1311.377	1023	OK
12-07-2024	09:35:43.157	1313.376	83.446	24.438	61	0	OK	12-07-2024	09:35:43.157	1313.376	23.672	OK	12-07-2024	09:35:43.157	1313.376	1022	OK
12-07-2024	09:35:45.160	1315.379	83.499	24.431	61	0	OK	12-07-2024	09:35:45.160	1315.379	23.669	OK	12-07-2024	09:35:45.160	1315.379	1022	OK
12-07-2024	09:35:47.162	1317.381	83.520	24.429	61	0	OK	12-07-2024	09:35:47.162	1317.381	23.662	OK	12-07-2024	09:35:47.162	1317.381	1022	OK
12-07-2024	09:35:49.162	1319.381	83.467	24.436	61	0	OK	12-07-2024	09:35:49.162	1319.381	23.661	OK	12-07-2024	09:35:49.162	1319.381	1022	OK
12-07-2024	09:35:51.163	1321.382	83.373	24.449	61	0	OK	12-07-2024	09:35:51.163	1321.382	23.664	OK	12-07-2024	09:35:51.163	1321.382	1023	OK
12-07-2024	09:35:53.163	1323.382	83.380	24.449	61	0	OK	12-07-2024	09:35:53.163	1323.382	23.662	OK	12-07-2024	09:35:53.163	1323.382	1022	OK
12-07-2024	09:35:55.165	1325.384	83.329	24.456	61	0	OK	12-07-2024	09:35:55.165	1325.384	23.660	OK	12-07-2024	09:35:55.165	1325.384	1022	OK
12-07-2024	09:35:57.164	1327.383	83.362	24.452	61	0	OK	12-07-2024	09:35:57.164	1327.383	23.658	OK	12-07-2024	09:35:57.164	1327.383	1022	OK
12-07-2024	09:35:59.163	1329.383	83.327	24.456	61	0	OK	12-07-2024	09:35:59.163	1329.383	23.657	OK	12-07-2024	09:35:59.163	1329.383	1023	OK
12-07-2024	09:36:01.162	1331.381	83.383	24.449	61	0	OK	12-07-2024	09:36:01.162	1331.381	23.656	OK	12-07-2024	09:36:01.162	1331.381	1022	OK
12-07-2024	09:36:03.165	1333.384	83.297	24.461	61	0	OK	12-07-2024	09:36:03.165	1333.384	23.653	OK	12-07-2024	09:36:03.165	1333.384	1023	OK
12-07-2024	09:36:05.166	1335.385	83.428	24.442	61	0	OK	12-07-2024	09:36:05.166	1335.385	23.655	OK	12-07-2024	09:36:05.166	1335.385	1023	OK
12-07-2024	09:36:07.167	1337.386	83.381	24.449	61	0	OK	12-07-2024	09:36:07.167	1337.386	23.657	OK	12-07-2024	09:36:07.167	1337.386	1022	OK
12-07-2024	09:36:09.167	1339.386	83.397	24.447	61	0	OK	12-07-2024	09:36:09.167	1339.386	23.657	OK	12-07-2024	09:36:09.167	1339.386	1022	OK
12-07-2024	09:36:11.168	1341.387	83.377	24.449	61	0	OK	12-07-2024	09:36:11.168	1341.387	23.656	OK	12-07-2024	09:36:11.168	1341.387	1023	OK
12-07-2024	09:36:13.167	1343.386	83.166	24.480	61	0	OK	12-07-2024	09:36:13.167	1343.386	23.656	OK	12-07-2024	09:36:13.167	1343.386	1022	OK
12-07-2024	09:36:15.169	1345.388	83.240	24.470	61	0	OK	12-07-2024	09:36:15.169	1345.388	23.651	OK	12-07-2024	09:36:15.169	1345.388	1022	OK
12-07-2024	09:36:17.169	1347.388	83.292	24.462	61	0	OK	12-07-2024	09:36:17.169	1347.388	23.652	OK	12-07-2024	09:36:17.169	1347.388	1023	OK
12-07-2024	09:36:19.167	1349.386	83.280	24.463	61	0	OK	12-07-2024	09:36:19.167	1349.386	23.655	OK	12-07-2024	09:36:19.167	1349.386	1023	OK
12-07-2024	09:36:21.171	1351.390	83.203	24.475	61	0	OK	12-07-2024	09:36:21.171	1351.390	23.652	OK	12-07-2024	09:36:21.171	1351.390	1022	OK
12-07-2024	09:36:23.169	1353.388	83.298	24.461	61	0	OK	12-07-2024	09:36:23.169	1353.388	23.652	OK	12-07-2024	09:36:23.169	1353.388	1023	OK
12-07-2024	09:36:25.170	1355.389	83.115	24.487	61	0	OK	12-07-2024	09:36:25.170	1355.389	23.652	OK	12-07-2024	09:36:25.170	1355.389	1023	OK
12-07-2024	09:36:27.170	1357.389	83.304	24.460	61	0	OK	12-07-2024	09:36:27.170	1357.389	23.654	OK	12-07-2024	09:36:27.170	1357.389	1023	OK
12-07-2024	09:36:29.173	1359.392	83.300	24.461	61	0	OK	12-07-2024	09:36:29.173	1359.392	23.654	OK	12-07-2024	09:36:29.173	1359.392	1022	OK
12-07-2024	09:36:31.173	1361.392	83.302	24.460	61	0	OK	12-07-2024	09:36:31.173	1361.392	23.653	OK	12-07-2024	09:36:31.173	1361.392	1023	OK
12-07-2024	09:36:33.172	1363.391	83.131	24.485	61	0	OK	12-07-2024	09:36:33.172	1363.391	23.651	OK	12-07-2024	09:36:33.172	1363.391	1023	OK
12-07-2024	09:36:35.173	1365.392	83.185	24.477	61	0	OK	12-07-2024	09:36:35.173	1365.392	23.654	OK	12-07-2024	09:36:35.173	1365.392	1023	OK
12-07-2024	09:36:37.175	1367.394	83.027	24.500	61	0	OK	12-07-2024	09:36:37.175	1367.394	23.656	OK	12-07-2024	09:36:37.175	1367.394	1023	OK
12-07-2024	09:36:39.177	1369.396	83.167	24.480	61	0	OK	12-07-2024	09:36:39.177	1369.396	23.655	OK	12-07-2024	09:36:39.177	1369.396	1022	OK
12-07-2024	09:36:41.178	1371.397	83.166	24.480	61	0	OK	12-07-2024	09:36:41.178	1371.397	23.655	OK	12-07-2024	09:36:41.178	1371.397	1023	OK
12-07-2024	09:36:43.178	1373.397	83.052	24.497	61	0	OK	12-07-2024	09:36:43.178	1373.397	23.655	OK	12-07-2024	09:36:43.178	1373.397	1022	OK
12-07-2024	09:36:45.180	1375.399	83.060	24.495	61	0	OK	12-07-2024	09:36:45.180	1375.399	23.657	OK	12-07-2024	09:36:45.180	1375.399	1023	OK
12-07-2024	09:36:47.178	1377.397	83.019	24.501	61	0	OK	12-07-2024	09:36:47.178	1377.397	23.658	OK	12-07-2024	09:36:47.178	1377.397	1023	OK
