#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (∞C) [A T1]	Status [A T1]
12-07-2024	12:07:57.430	10447.649	22.979	OK
12-07-2024	12:07:59.430	10449.649	22.976	OK
12-07-2024	12:08:01.431	10451.650	22.977	OK
12-07-2024	12:08:03.431	10453.650	22.975	OK
12-07-2024	12:08:05.434	10455.653	22.978	OK
12-07-2024	12:08:07.433	10457.652	22.975	OK
12-07-2024	12:08:09.433	10459.652	22.975	OK
12-07-2024	12:08:11.434	10461.653	22.975	OK
12-07-2024	12:08:13.435	10463.654	22.975	OK
12-07-2024	12:08:15.435	10465.654	22.973	OK
12-07-2024	12:08:17.435	10467.654	22.975	OK
12-07-2024	12:08:19.436	10469.655	22.975	OK
12-07-2024	12:08:21.436	10471.655	22.975	OK
12-07-2024	12:08:23.436	10473.655	22.975	OK
12-07-2024	12:08:25.435	10475.654	22.973	OK
12-07-2024	12:08:27.436	10477.655	22.975	OK
12-07-2024	12:08:29.437	10479.656	22.972	OK
12-07-2024	12:08:31.436	10481.655	22.975	OK
12-07-2024	12:08:33.435	10483.654	22.975	OK
12-07-2024	12:08:35.435	10485.654	22.971	OK
12-07-2024	12:08:37.436	10487.655	22.977	OK
12-07-2024	12:08:39.436	10489.655	22.978	OK
12-07-2024	12:08:41.438	10491.657	22.981	OK
12-07-2024	12:08:43.439	10493.658	22.986	OK
12-07-2024	12:08:45.440	10495.659	22.987	OK
12-07-2024	12:08:47.442	10497.661	22.988	OK
12-07-2024	12:08:49.442	10499.662	22.991	OK
12-07-2024	12:08:51.443	10501.662	22.989	OK
12-07-2024	12:08:53.444	10503.663	22.991	OK
12-07-2024	12:08:55.444	10505.663	22.998	OK
12-07-2024	12:08:57.444	10507.663	22.994	OK
12-07-2024	12:08:59.444	10509.663	22.997	OK
12-07-2024	12:09:01.444	10511.663	22.992	OK
12-07-2024	12:09:03.444	10513.663	22.993	OK
12-07-2024	12:09:05.443	10515.662	22.993	OK
12-07-2024	12:09:07.444	10517.663	22.991	OK
12-07-2024	12:09:09.444	10519.663	22.994	OK
12-07-2024	12:09:11.445	10521.664	22.994	OK
12-07-2024	12:09:13.446	10523.665	22.993	OK
12-07-2024	12:09:15.447	10525.666	22.991	OK
12-07-2024	12:09:17.447	10527.666	22.994	OK
12-07-2024	12:09:19.448	10529.667	22.994	OK
12-07-2024	12:09:21.448	10531.667	22.995	OK
12-07-2024	12:09:23.450	10533.669	22.994	OK
12-07-2024	12:09:25.451	10535.671	22.994	OK
12-07-2024	12:09:27.454	10537.673	22.992	OK
12-07-2024	12:09:29.455	10539.674	22.993	OK
12-07-2024	12:09:31.454	10541.673	22.993	OK
12-07-2024	12:09:33.455	10543.674	22.992	OK
12-07-2024	12:09:35.455	10545.674	22.998	OK
12-07-2024	12:09:37.456	10547.676	22.997	OK
12-07-2024	12:09:39.456	10549.675	22.998	OK
12-07-2024	12:09:41.460	10551.679	23.000	OK
12-07-2024	12:09:43.461	10553.680	22.999	OK
12-07-2024	12:09:45.461	10555.681	23.002	OK
12-07-2024	12:09:47.461	10557.680	23.003	OK
12-07-2024	12:09:49.460	10559.679	23.004	OK
12-07-2024	12:09:51.461	10561.680	23.009	OK
12-07-2024	12:09:53.461	10563.681	23.010	OK
12-07-2024	12:09:55.461	10565.680	23.010	OK
12-07-2024	12:09:57.462	10567.681	23.013	OK
12-07-2024	12:09:59.463	10569.682	23.016	OK
12-07-2024	12:10:01.464	10571.683	23.014	OK
12-07-2024	12:10:03.466	10573.686	23.017	OK
12-07-2024	12:10:05.465	10575.684	23.018	OK
12-07-2024	12:10:07.466	10577.685	23.014	OK
12-07-2024	12:10:09.468	10579.688	23.014	OK
12-07-2024	12:10:11.469	10581.688	23.012	OK
12-07-2024	12:10:13.471	10583.691	23.014	OK
12-07-2024	12:10:15.472	10585.691	23.014	OK
12-07-2024	12:10:17.471	10587.691	23.012	OK
12-07-2024	12:10:19.471	10589.690	23.011	OK
12-07-2024	12:10:21.471	10591.690	23.012	OK
12-07-2024	12:10:23.472	10593.692	23.012	OK
12-07-2024	12:10:25.473	10595.692	23.008	OK
12-07-2024	12:10:27.473	10597.692	23.007	OK
12-07-2024	12:10:29.475	10599.694	23.010	OK
12-07-2024	12:10:31.476	10601.695	23.012	OK
12-07-2024	12:10:33.474	10603.693	23.011	OK
12-07-2024	12:10:35.474	10605.693	23.009	OK
12-07-2024	12:10:37.474	10607.693	23.007	OK
12-07-2024	12:10:39.475	10609.694	23.007	OK
12-07-2024	12:10:41.476	10611.696	23.009	OK
12-07-2024	12:10:43.475	10613.694	23.010	OK
12-07-2024	12:10:45.476	10615.695	23.008	OK
12-07-2024	12:10:47.478	10617.697	23.009	OK
12-07-2024	12:10:49.479	10619.698	23.009	OK
12-07-2024	12:10:51.482	10621.701	23.006	OK
12-07-2024	12:10:53.480	10623.700	23.006	OK
12-07-2024	12:10:55.483	10625.702	23.006	OK
12-07-2024	12:10:57.482	10627.701	23.004	OK
12-07-2024	12:10:59.485	10629.704	23.004	OK
12-07-2024	12:11:01.483	10631.702	23.005	OK
12-07-2024	12:11:03.485	10633.704	23.003	OK
12-07-2024	12:11:05.484	10635.703	23.002	OK
12-07-2024	12:11:07.486	10637.705	23.001	OK
12-07-2024	12:11:09.486	10639.705	23.001	OK
12-07-2024	12:11:11.488	10641.707	23.003	OK
12-07-2024	12:11:13.489	10643.708	23.004	OK
12-07-2024	12:11:15.490	10645.709	23.008	OK
12-07-2024	12:11:17.491	10647.710	23.010	OK
12-07-2024	12:11:19.489	10649.708	23.009	OK
12-07-2024	12:11:21.491	10651.710	23.008	OK
12-07-2024	12:11:23.491	10653.710	23.010	OK
12-07-2024	12:11:25.492	10655.712	23.014	OK
12-07-2024	12:11:27.492	10657.711	23.012	OK
12-07-2024	12:11:29.493	10659.712	23.011	OK
12-07-2024	12:11:31.493	10661.712	23.011	OK
12-07-2024	12:11:33.492	10663.712	23.012	OK
12-07-2024	12:11:35.492	10665.711	23.011	OK
12-07-2024	12:11:37.496	10667.716	23.011	OK
12-07-2024	12:11:39.495	10669.714	23.016	OK
12-07-2024	12:11:41.496	10671.715	23.015	OK
12-07-2024	12:11:43.497	10673.717	23.012	OK
12-07-2024	12:11:45.498	10675.717	23.011	OK
12-07-2024	12:11:47.498	10677.717	23.013	OK
12-07-2024	12:11:49.498	10679.717	23.012	OK
12-07-2024	12:11:51.498	10681.717	23.008	OK
12-07-2024	12:11:53.498	10683.717	23.011	OK
12-07-2024	12:11:55.498	10685.717	23.007	OK
12-07-2024	12:11:57.501	10687.721	23.006	OK
12-07-2024	12:11:59.502	10689.721	23.004	OK
12-07-2024	12:12:01.502	10691.722	23.004	OK
12-07-2024	12:12:03.503	10693.722	23.003	OK
12-07-2024	12:12:05.505	10695.724	23.003	OK
12-07-2024	12:12:07.507	10697.727	22.999	OK
12-07-2024	12:12:09.511	10699.730	23.000	OK
12-07-2024	12:12:11.511	10701.730	22.998	OK
12-07-2024	12:12:13.511	10703.730	23.000	OK
12-07-2024	12:12:15.512	10705.731	22.997	OK
12-07-2024	12:12:17.512	10707.732	22.997	OK
12-07-2024	12:12:19.513	10709.733	22.997	OK
12-07-2024	12:12:21.514	10711.733	22.993	OK
12-07-2024	12:12:23.513	10713.732	22.992	OK
12-07-2024	12:12:25.514	10715.734	22.994	OK
12-07-2024	12:12:27.516	10717.736	22.995	OK
12-07-2024	12:12:29.516	10719.735	22.996	OK
12-07-2024	12:12:31.518	10721.737	22.998	OK
12-07-2024	12:12:33.519	10723.738	22.996	OK
12-07-2024	12:12:35.518	10725.737	22.996	OK
12-07-2024	12:12:37.520	10727.739	22.995	OK
12-07-2024	12:12:39.520	10729.739	22.997	OK
12-07-2024	12:12:41.520	10731.739	22.998	OK
12-07-2024	12:12:43.519	10733.738	22.997	OK
12-07-2024	12:12:45.521	10735.740	22.998	OK
12-07-2024	12:12:47.525	10737.744	22.999	OK
12-07-2024	12:12:49.526	10739.745	22.997	OK
12-07-2024	12:12:51.526	10741.745	22.995	OK
12-07-2024	12:12:53.527	10743.746	22.993	OK
12-07-2024	12:12:55.528	10745.747	22.993	OK
12-07-2024	12:12:57.529	10747.748	22.988	OK
12-07-2024	12:12:59.528	10749.747	22.984	OK
12-07-2024	12:13:01.529	10751.748	22.986	OK
12-07-2024	12:13:03.529	10753.748	22.984	OK
12-07-2024	12:13:05.529	10755.748	22.987	OK
12-07-2024	12:13:07.533	10757.753	22.983	OK
12-07-2024	12:13:09.533	10759.752	22.984	OK
12-07-2024	12:13:11.535	10761.754	22.983	OK
12-07-2024	12:13:13.536	10763.755	22.984	OK
12-07-2024	12:13:15.536	10765.755	22.985	OK
12-07-2024	12:13:17.536	10767.755	22.985	OK
12-07-2024	12:13:19.535	10769.754	22.988	OK
12-07-2024	12:13:21.535	10771.754	22.989	OK
12-07-2024	12:13:23.536	10773.755	22.991	OK
12-07-2024	12:13:25.535	10775.754	22.991	OK
12-07-2024	12:13:27.535	10777.754	22.990	OK
12-07-2024	12:13:29.538	10779.757	22.991	OK
12-07-2024	12:13:31.540	10781.759	22.994	OK
12-07-2024	12:13:33.541	10783.760	22.995	OK
12-07-2024	12:13:35.540	10785.759	22.996	OK
12-07-2024	12:13:37.539	10787.758	22.995	OK
12-07-2024	12:13:39.540	10789.760	22.996	OK
12-07-2024	12:13:41.542	10791.761	22.993	OK
12-07-2024	12:13:43.543	10793.762	22.992	OK
12-07-2024	12:13:45.543	10795.762	22.990	OK
12-07-2024	12:13:47.542	10797.761	22.990	OK
12-07-2024	12:13:49.544	10799.763	22.991	OK
12-07-2024	12:13:51.544	10801.763	22.987	OK
12-07-2024	12:13:53.545	10803.764	22.988	OK
12-07-2024	12:13:55.546	10805.766	22.987	OK
12-07-2024	12:13:57.546	10807.765	22.985	OK
12-07-2024	12:13:59.550	10809.769	22.988	OK
12-07-2024	12:14:01.550	10811.769	22.987	OK
12-07-2024	12:14:03.551	10813.770	22.988	OK
12-07-2024	12:14:05.551	10815.770	22.990	OK
12-07-2024	12:14:07.551	10817.770	22.990	OK
12-07-2024	12:14:09.552	10819.771	22.989	OK
12-07-2024	12:14:11.552	10821.771	22.988	OK
12-07-2024	12:14:13.555	10823.774	22.990	OK
12-07-2024	12:14:15.553	10825.772	22.993	OK
12-07-2024	12:14:17.554	10827.773	22.997	OK
12-07-2024	12:14:19.553	10829.772	22.995	OK
12-07-2024	12:14:21.554	10831.773	22.994	OK
12-07-2024	12:14:23.555	10833.774	22.995	OK
12-07-2024	12:14:25.555	10835.774	22.995	OK
12-07-2024	12:14:27.555	10837.774	22.999	OK
12-07-2024	12:14:29.555	10839.774	23.000	OK
12-07-2024	12:14:31.556	10841.775	22.999	OK
12-07-2024	12:14:33.557	10843.776	22.997	OK
12-07-2024	12:14:35.557	10845.776	23.001	OK
12-07-2024	12:14:37.559	10847.778	23.004	OK
12-07-2024	12:14:39.558	10849.777	23.004	OK
12-07-2024	12:14:41.558	10851.777	23.006	OK
12-07-2024	12:14:43.559	10853.779	23.009	OK
12-07-2024	12:14:45.558	10855.777	23.006	OK
12-07-2024	12:14:47.559	10857.778	23.006	OK
12-07-2024	12:14:49.559	10859.778	23.009	OK
12-07-2024	12:14:51.561	10861.780	23.012	OK
12-07-2024	12:14:53.561	10863.780	23.009	OK
12-07-2024	12:14:55.562	10865.781	23.008	OK
12-07-2024	12:14:57.563	10867.782	23.009	OK
12-07-2024	12:14:59.563	10869.782	23.009	OK
12-07-2024	12:15:01.562	10871.781	23.009	OK
12-07-2024	12:15:03.566	10873.785	23.004	OK
12-07-2024	12:15:05.567	10875.786	23.002	OK
12-07-2024	12:15:07.567	10877.786	23.000	OK
12-07-2024	12:15:09.569	10879.788	22.997	OK
12-07-2024	12:15:11.570	10881.789	22.993	OK
12-07-2024	12:15:13.570	10883.789	22.993	OK
12-07-2024	12:15:15.570	10885.789	22.989	OK
12-07-2024	12:15:17.572	10887.791	22.986	OK
12-07-2024	12:15:19.573	10889.792	22.982	OK
12-07-2024	12:15:21.574	10891.793	22.981	OK
12-07-2024	12:15:23.574	10893.793	22.979	OK
12-07-2024	12:15:25.575	10895.794	22.974	OK
12-07-2024	12:15:27.576	10897.795	22.972	OK
12-07-2024	12:15:29.575	10899.794	22.971	OK
12-07-2024	12:15:31.576	10901.795	22.971	OK
12-07-2024	12:15:33.576	10903.795	22.971	OK
12-07-2024	12:15:35.578	10905.798	22.968	OK
12-07-2024	12:15:37.578	10907.798	22.963	OK
12-07-2024	12:15:39.578	10909.797	22.964	OK
12-07-2024	12:15:41.580	10911.799	22.962	OK
12-07-2024	12:15:43.579	10913.798	22.960	OK
12-07-2024	12:15:45.584	10915.803	22.961	OK
12-07-2024	12:15:47.583	10917.802	22.963	OK
12-07-2024	12:15:49.582	10919.801	22.962	OK
12-07-2024	12:15:51.582	10921.801	22.963	OK
12-07-2024	12:15:53.583	10923.802	22.965	OK
12-07-2024	12:15:55.584	10925.803	22.967	OK
12-07-2024	12:15:57.583	10927.802	22.969	OK
12-07-2024	12:15:59.586	10929.805	22.967	OK
12-07-2024	12:16:01.583	10931.802	22.969	OK
12-07-2024	12:16:03.586	10933.805	22.968	OK
12-07-2024	12:16:05.586	10935.805	22.969	OK
12-07-2024	12:16:07.585	10937.804	22.969	OK
12-07-2024	12:16:09.588	10939.807	22.967	OK
12-07-2024	12:16:11.587	10941.806	22.963	OK
12-07-2024	12:16:13.591	10943.810	22.962	OK
12-07-2024	12:16:15.592	10945.811	22.960	OK
12-07-2024	12:16:17.590	10947.809	22.956	OK
12-07-2024	12:16:19.591	10949.810	22.956	OK
12-07-2024	12:16:21.590	10951.810	22.953	OK
12-07-2024	12:16:23.591	10953.810	22.953	OK
12-07-2024	12:16:25.592	10955.811	22.951	OK
12-07-2024	12:16:27.592	10957.811	22.951	OK
12-07-2024	12:16:29.594	10959.813	22.944	OK
12-07-2024	12:16:31.596	10961.815	22.942	OK
12-07-2024	12:16:33.596	10963.815	22.945	OK
12-07-2024	12:16:35.597	10965.816	22.940	OK
12-07-2024	12:16:37.599	10967.818	22.940	OK
12-07-2024	12:16:39.600	10969.819	22.946	OK
12-07-2024	12:16:41.598	10971.817	22.944	OK
12-07-2024	12:16:43.597	10973.816	22.943	OK
12-07-2024	12:16:45.598	10975.817	22.942	OK
12-07-2024	12:16:47.599	10977.818	22.943	OK
12-07-2024	12:16:49.599	10979.818	22.948	OK
12-07-2024	12:16:51.601	10981.820	22.944	OK
12-07-2024	12:16:53.602	10983.821	22.947	OK
12-07-2024	12:16:55.603	10985.823	22.948	OK
12-07-2024	12:16:57.603	10987.822	22.950	OK
12-07-2024	12:16:59.602	10989.822	22.946	OK
12-07-2024	12:17:01.604	10991.823	22.946	OK
12-07-2024	12:17:03.604	10993.823	22.950	OK
12-07-2024	12:17:05.605	10995.824	22.952	OK
12-07-2024	12:17:07.605	10997.824	22.951	OK
12-07-2024	12:17:09.607	10999.826	22.951	OK
12-07-2024	12:17:11.607	11001.826	22.948	OK
12-07-2024	12:17:13.608	11003.827	22.952	OK
12-07-2024	12:17:15.608	11005.827	22.954	OK
12-07-2024	12:17:17.610	11007.829	22.953	OK
12-07-2024	12:17:19.607	11009.826	22.956	OK
12-07-2024	12:17:21.608	11011.827	22.956	OK
12-07-2024	12:17:23.611	11013.830	22.956	OK
12-07-2024	12:17:25.613	11015.832	22.959	OK
12-07-2024	12:17:27.615	11017.834	22.959	OK
12-07-2024	12:17:29.614	11019.833	22.962	OK
12-07-2024	12:17:31.615	11021.834	22.962	OK
12-07-2024	12:17:33.614	11023.833	22.961	OK
12-07-2024	12:17:35.616	11025.835	22.966	OK
12-07-2024	12:17:37.616	11027.835	22.968	OK
12-07-2024	12:17:39.615	11029.835	22.968	OK
12-07-2024	12:17:41.614	11031.833	22.969	OK
12-07-2024	12:17:43.614	11033.833	22.972	OK
12-07-2024	12:17:45.618	11035.837	22.975	OK
12-07-2024	12:17:47.617	11037.836	22.980	OK
12-07-2024	12:17:49.616	11039.835	22.985	OK
12-07-2024	12:17:51.617	11041.836	22.991	OK
12-07-2024	12:17:53.618	11043.837	22.994	OK
12-07-2024	12:17:55.619	11045.838	22.996	OK
12-07-2024	12:17:57.620	11047.839	23.003	OK
12-07-2024	12:17:59.621	11049.840	23.003	OK
12-07-2024	12:18:01.621	11051.840	23.001	OK
12-07-2024	12:18:03.623	11053.842	23.002	OK
12-07-2024	12:18:05.624	11055.843	23.003	OK
12-07-2024	12:18:07.626	11057.845	23.002	OK
12-07-2024	12:18:09.624	11059.843	23.003	OK
12-07-2024	12:18:11.632	11061.851	22.999	OK
12-07-2024	12:18:13.629	11063.848	22.996	OK
12-07-2024	12:18:15.629	11065.848	22.994	OK
12-07-2024	12:18:17.629	11067.848	22.992	OK
12-07-2024	12:18:19.630	11069.849	22.988	OK
12-07-2024	12:18:21.629	11071.848	22.986	OK
12-07-2024	12:18:23.631	11073.850	22.980	OK
12-07-2024	12:18:25.632	11075.851	22.979	OK
12-07-2024	12:18:27.636	11077.855	22.976	OK
12-07-2024	12:18:29.634	11079.854	22.974	OK
12-07-2024	12:18:31.635	11081.854	22.977	OK
12-07-2024	12:18:33.635	11083.854	22.976	OK
12-07-2024	12:18:35.638	11085.857	22.975	OK
12-07-2024	12:18:37.637	11087.856	22.972	OK
12-07-2024	12:18:39.637	11089.856	22.972	OK
12-07-2024	12:18:41.638	11091.857	22.973	OK
12-07-2024	12:18:43.639	11093.858	22.972	OK
12-07-2024	12:18:45.639	11095.858	22.974	OK
12-07-2024	12:18:47.639	11097.858	22.978	OK
12-07-2024	12:18:49.639	11099.858	22.981	OK
12-07-2024	12:18:51.640	11101.859	22.978	OK
12-07-2024	12:18:53.640	11103.859	22.984	OK
12-07-2024	12:18:55.639	11105.858	22.983	OK
12-07-2024	12:18:57.641	11107.860	22.980	OK
12-07-2024	12:18:59.642	11109.861	22.981	OK
12-07-2024	12:19:01.642	11111.861	22.986	OK
12-07-2024	12:19:03.643	11113.862	22.983	OK
12-07-2024	12:19:05.643	11115.862	22.981	OK
12-07-2024	12:19:07.643	11117.863	22.984	OK
12-07-2024	12:19:09.643	11119.862	22.984	OK
12-07-2024	12:19:11.643	11121.863	22.984	OK
12-07-2024	12:19:13.648	11123.867	22.980	OK
12-07-2024	12:19:15.650	11125.869	22.981	OK
12-07-2024	12:19:17.650	11127.869	22.978	OK
12-07-2024	12:19:19.650	11129.869	22.974	OK
12-07-2024	12:19:21.651	11131.870	22.975	OK
12-07-2024	12:19:23.653	11133.872	22.978	OK
12-07-2024	12:19:25.651	11135.870	22.979	OK
12-07-2024	12:19:27.652	11137.871	22.975	OK
12-07-2024	12:19:29.653	11139.872	22.970	OK
12-07-2024	12:19:31.653	11141.872	22.969	OK
12-07-2024	12:19:33.655	11143.874	22.969	OK
12-07-2024	12:19:35.655	11145.874	22.971	OK
12-07-2024	12:19:37.655	11147.874	22.972	OK
12-07-2024	12:19:39.658	11149.877	22.967	OK
12-07-2024	12:19:41.655	11151.874	22.964	OK
12-07-2024	12:19:43.656	11153.876	22.966	OK
12-07-2024	12:19:45.657	11155.876	22.965	OK
12-07-2024	12:19:47.656	11157.875	22.966	OK
12-07-2024	12:19:49.656	11159.875	22.963	OK
12-07-2024	12:19:51.660	11161.879	22.966	OK
12-07-2024	12:19:53.659	11163.878	22.964	OK
12-07-2024	12:19:55.658	11165.877	22.962	OK
12-07-2024	12:19:57.661	11167.880	22.963	OK
12-07-2024	12:19:59.661	11169.880	22.961	OK
12-07-2024	12:20:01.662	11171.881	22.958	OK
12-07-2024	12:20:03.664	11173.884	22.960	OK
12-07-2024	12:20:05.664	11175.883	22.956	OK
12-07-2024	12:20:07.664	11177.883	22.956	OK
12-07-2024	12:20:09.664	11179.883	22.956	OK
12-07-2024	12:20:11.666	11181.885	22.957	OK
12-07-2024	12:20:13.667	11183.886	22.958	OK
12-07-2024	12:20:15.667	11185.886	22.960	OK
12-07-2024	12:20:17.668	11187.887	22.957	OK
12-07-2024	12:20:19.669	11189.888	22.954	OK
12-07-2024	12:20:21.669	11191.888	22.952	OK
12-07-2024	12:20:23.668	11193.887	22.952	OK
12-07-2024	12:20:25.669	11195.888	22.959	OK
12-07-2024	12:20:27.669	11197.888	22.958	OK
12-07-2024	12:20:29.669	11199.888	22.956	OK
12-07-2024	12:20:31.670	11201.889	22.957	OK
12-07-2024	12:20:33.672	11203.891	22.957	OK
12-07-2024	12:20:35.674	11205.893	22.953	OK
12-07-2024	12:20:37.673	11207.892	22.951	OK
12-07-2024	12:20:39.676	11209.895	22.951	OK
12-07-2024	12:20:41.677	11211.897	22.955	OK
12-07-2024	12:20:43.678	11213.897	22.958	OK
12-07-2024	12:20:45.677	11215.896	22.958	OK
12-07-2024	12:20:47.678	11217.897	22.955	OK
12-07-2024	12:20:49.679	11219.899	22.959	OK
12-07-2024	12:20:51.680	11221.899	22.957	OK
12-07-2024	12:20:53.679	11223.898	22.953	OK
12-07-2024	12:20:55.680	11225.899	22.954	OK
12-07-2024	12:20:57.681	11227.900	22.954	OK
12-07-2024	12:20:59.681	11229.900	22.952	OK
12-07-2024	12:21:01.682	11231.901	22.954	OK
12-07-2024	12:21:03.682	11233.901	22.956	OK
12-07-2024	12:21:05.683	11235.902	22.957	OK
12-07-2024	12:21:07.683	11237.902	22.956	OK
12-07-2024	12:21:09.684	11239.903	22.957	OK
12-07-2024	12:21:11.685	11241.904	22.959	OK
12-07-2024	12:21:13.686	11243.905	22.959	OK
12-07-2024	12:21:15.685	11245.905	22.957	OK
12-07-2024	12:21:17.687	11247.906	22.958	OK
12-07-2024	12:21:19.688	11249.907	22.960	OK
12-07-2024	12:21:21.688	11251.907	22.959	OK
12-07-2024	12:21:23.689	11253.908	22.953	OK
12-07-2024	12:21:25.691	11255.910	22.953	OK
12-07-2024	12:21:27.691	11257.910	22.951	OK
12-07-2024	12:21:29.693	11259.912	22.949	OK
12-07-2024	12:21:31.692	11261.911	22.953	OK
12-07-2024	12:21:33.693	11263.912	22.951	OK
12-07-2024	12:21:35.692	11265.911	22.950	OK
12-07-2024	12:21:37.693	11267.912	22.946	OK
12-07-2024	12:21:39.696	11269.915	22.944	OK
12-07-2024	12:21:41.696	11271.915	22.946	OK
12-07-2024	12:21:43.697	11273.916	22.951	OK
12-07-2024	12:21:45.697	11275.916	22.948	OK
12-07-2024	12:21:47.697	11277.916	22.948	OK
12-07-2024	12:21:49.698	11279.917	22.944	OK
12-07-2024	12:21:51.698	11281.917	22.943	OK
12-07-2024	12:21:53.697	11283.916	22.946	OK
12-07-2024	12:21:55.710	11285.929	22.942	OK
12-07-2024	12:21:57.700	11287.919	22.938	OK
12-07-2024	12:21:59.698	11289.917	22.939	OK
12-07-2024	12:22:01.700	11291.919	22.938	OK
12-07-2024	12:22:03.704	11293.923	22.941	OK
12-07-2024	12:22:05.705	11295.924	22.943	OK
12-07-2024	12:22:07.704	11297.923	22.942	OK
12-07-2024	12:22:09.707	11299.926	22.941	OK
12-07-2024	12:22:11.707	11301.927	22.945	OK
12-07-2024	12:22:13.711	11303.930	22.946	OK
12-07-2024	12:22:15.706	11305.925	22.943	OK
12-07-2024	12:22:17.708	11307.927	22.949	OK
12-07-2024	12:22:19.709	11309.928	22.949	OK
12-07-2024	12:22:21.711	11311.930	22.949	OK
12-07-2024	12:22:23.711	11313.930	22.949	OK
12-07-2024	12:22:25.712	11315.931	22.949	OK
12-07-2024	12:22:27.713	11317.932	22.951	OK
12-07-2024	12:22:29.713	11319.932	22.949	OK
12-07-2024	12:22:31.715	11321.935	22.946	OK
12-07-2024	12:22:33.715	11323.934	22.948	OK
12-07-2024	12:22:35.717	11325.936	22.944	OK
12-07-2024	12:22:37.716	11327.935	22.946	OK
12-07-2024	12:22:39.716	11329.935	22.949	OK
12-07-2024	12:22:41.716	11331.935	22.951	OK
12-07-2024	12:22:43.719	11333.938	22.951	OK
12-07-2024	12:22:45.719	11335.938	22.950	OK
12-07-2024	12:22:47.719	11337.938	22.950	OK
12-07-2024	12:22:49.723	11339.942	22.950	OK
12-07-2024	12:22:51.724	11341.943	22.949	OK
12-07-2024	12:22:53.725	11343.944	22.950	OK
12-07-2024	12:22:55.726	11345.945	22.951	OK
12-07-2024	12:22:57.728	11347.947	22.952	OK
12-07-2024	12:22:59.731	11349.950	22.953	OK
12-07-2024	12:23:01.730	11351.949	22.950	OK
12-07-2024	12:23:03.730	11353.950	22.947	OK
12-07-2024	12:23:05.730	11355.949	22.946	OK
12-07-2024	12:23:07.732	11357.951	22.949	OK
12-07-2024	12:23:09.731	11359.950	22.949	OK
12-07-2024	12:23:11.731	11361.950	22.950	OK
12-07-2024	12:23:13.733	11363.952	22.951	OK
12-07-2024	12:23:15.735	11365.954	22.950	OK
12-07-2024	12:23:17.735	11367.954	22.948	OK
12-07-2024	12:23:19.739	11369.958	22.947	OK
12-07-2024	12:23:21.737	11371.956	22.947	OK
12-07-2024	12:23:23.736	11373.955	22.947	OK
12-07-2024	12:23:25.736	11375.956	22.949	OK
12-07-2024	12:23:27.739	11377.958	22.945	OK
12-07-2024	12:23:29.739	11379.958	22.948	OK
12-07-2024	12:23:31.739	11381.958	22.952	OK
12-07-2024	12:23:33.739	11383.958	22.949	OK
12-07-2024	12:23:35.740	11385.959	22.950	OK
12-07-2024	12:23:37.740	11387.959	22.951	OK
12-07-2024	12:23:39.741	11389.960	22.951	OK
12-07-2024	12:23:41.740	11391.960	22.950	OK
12-07-2024	12:23:43.742	11393.961	22.950	OK
12-07-2024	12:23:45.742	11395.961	22.956	OK
12-07-2024	12:23:47.743	11397.962	22.947	OK
12-07-2024	12:23:49.743	11399.962	22.946	OK
12-07-2024	12:23:51.744	11401.963	22.950	OK
12-07-2024	12:23:53.743	11403.962	22.946	OK
12-07-2024	12:23:55.743	11405.962	22.948	OK
12-07-2024	12:23:57.744	11407.963	22.941	OK
12-07-2024	12:23:59.745	11409.964	22.943	OK
12-07-2024	12:24:01.746	11411.965	22.946	OK
12-07-2024	12:24:03.746	11413.965	22.939	OK
12-07-2024	12:24:05.746	11415.965	22.939	OK
12-07-2024	12:24:07.747	11417.966	22.938	OK
12-07-2024	12:24:09.748	11419.967	22.939	OK
12-07-2024	12:24:11.747	11421.966	22.938	OK
12-07-2024	12:24:13.749	11423.968	22.939	OK
12-07-2024	12:24:15.749	11425.968	22.943	OK
12-07-2024	12:24:17.749	11427.968	22.940	OK
12-07-2024	12:24:19.748	11429.967	22.939	OK
12-07-2024	12:24:21.750	11431.969	22.940	OK
12-07-2024	12:24:23.751	11433.970	22.937	OK
12-07-2024	12:24:25.751	11435.970	22.937	OK
12-07-2024	12:24:27.750	11437.969	22.938	OK
12-07-2024	12:24:29.751	11439.970	22.935	OK
12-07-2024	12:24:31.751	11441.971	22.935	OK
12-07-2024	12:24:33.750	11443.969	22.934	OK
